text,label
"@ Obama JV team making noise? What's up with that Barry?nypost
",1
"Je disais quoi ? Smh.. RT ""@: Hi @ this is the photo of our journalist @ please credit him at least.""Minutes. Telegraph. William Molinie
",1
"@ the cop didnt know he was un armed he could have pulled out a gun and killed him, if he tazed him he could shot the cop.Brwn Skin Girly
",0
"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://
",0
"@ @ @ you just repeated what you said in the last tweet, p sure my reply doesn't changetomman191. andybankertv. FO
",1
"@ @ If TRUE, then we are late in taking conscience of the magnitude of evil brooding upon the civilised world.daxtonbrown. Anew Trackrecord
",1
"“@: Police taking people out of grocery where hostages were being held. http:// Prayerscnnbrk. Paris
",1
"@ @ @ Thanks, that was considerate of you! All the best.kellyoxford. daxshepard1. HD Mc C
",0
"ISIS -holding a Cafe hostage in Sydney- forcing Hostages to press ISIS flags against the Windows HOT! http://Drama Alert
",0
"@ Who are you to expect any type of answer in the first place?Justin Glawe
",1
"@ @ Pencils as 9-11? All the cartoon responses are cartoonists as victims. Where's the defiance?NBC News. TODA Yshow
",0
"@ @ @ so, what the fuck? Is anyone in your village walk through streets with a knife or a gun???Timmy Turn Up. Michael Skolnik. Supreme Power
",1
"@ @ ! be careful!globeandmail. Jenn Reed
",1
"@ @ FWIW I think they're communicating fine now, that initial tweet was a grenade they should've rewritten.ehammonds. Uber Sydney
",1
"Putin reappears on television amid rumours his 'girlfriend' is about 2 give birth http:// http:// @Scofield Fx
",0
"@ @ THANK YOU.daxshepard1. HD Mc C
",0
"@ @ @ @ @ @ that should be, no way, he's a rw extremist. Which he is.leftocentre. suthernx. Runaway Budgie. onewaymule87. smh. ZJ Garred
",1
"@ stepped in the wrong part of town, but just because cop shot someone its bad. get over it.Brwn Skin Girly
",1
"@ What a relief! Glad everyone is mostly ok!News Syd
",1
"@ that's bigWSJ
",1
"@ @ @ distress call. I thought it was hi-jacked and being flown by then. If it's true that the co-pilot didmarcepa49. flightradar24. isobelroe
",1
"Does this cartoon means that hatred cartoons to holy values will continue? @ @ @BB Ctrending. Can Anayasa. Lucille Clerc
",0
"@ @ thank god our madness is limited to running around and causing anyone any harm. Hope for a peaceful endingaustralian. Hepworth Annabel
",0
"“@: A woman in was shot in head last night and released this selfie. http://Michael Skolnik. Ferguson. H Ualum
",0
"@ @Buzz Feed News. Buzz Feed Oz
",1
"Ottawa police issued a statement. Three separate shooting incidents. Once inside parliament. One at the war memorial. One at Rideau Centre
",0
".@ @ I've been in Market and it looks exactly like where the alleged robber was standing.jashsf. Jesse La Greca. Ferguson
",1
"@ But no emergency call made? Or emergency squawk? @flightradar24. isobelroe
",0
"@ If you don't think there is clear motive in fighting or fleeing from police after robbery, you are a fucking moron.kristinpuhl. Ferguson
",0
"TV channels have chosen not to show videos of hostages relaying gunman's demands. http:// http://sydneysiege
",0
"@ @ The people responsible for killing should not be in control of the evidence proving what happenend.Lisa Bloom. Zerlina Maxwell. Mike Brown
",1
"Reféns sendo liberados RT @: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",0
"@ I'd rather wait for official confirmation than your scaremongering speculative social media sourcing news.Sky News Break. givefacts. unnamed
",0
"MOOI. “@: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",0
"@ Follow me please. I will DM you.Cindy Pom
",1
"@ @ Unless you've got evidence of this...shut it. Sick to death of my emotions being manipulated for money.News Sydney. News. parasites
",0
"@ doesn't mention if it's the co-pilot in the report.Buzz Feed News
",0
"@ sickeningPz Feed
",1
"@ @ I know I can't be insightful yet - that's the bloody point, neither can you, and by trying to, you lose ground.ivoirien_com. CBC Alerts
",0
"UPDATE: 13 people being held hostage in shop, Opera House evacuated after suspicious package found: reports http://Sydney
",0
"@ @ @ we stole it,ur shieks got all the money &amp; enslaved u &amp; ur women folk attack them u cowards.mohamudaish. GDANIELDS. cnnbrk
",1
"@ The police r there trying to do a job under very difficult circumstances. We all realize how brave they r and thank themcnni
",1
"GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http:// via @gatewaypundit
",0
"“@: : Police have confirmed that the is over. ” 👏👏 good job australia, hope they all are okayNews Syd. BREAKING. Sydney Siege. News
",1
"“@: : At least two people have died following the . 5 people are being treated by paramedics.” noooooAus News Network. BREAKING. Sydney Siege
",0
"@ @ They have also evacuated Sydney state library but I have no idea whyBig Bad Beard Boy. R. Sydneysiege
",0
"@ 144 Passengers and 6 Crewmembers.foxandfriends. Germanwings
",1
"“@: Five Hostages Escape Sydney Cafe Siege — Live Updates From @ http:// http://Buzz Feed News. Buzz Feed Oz
",0
"Prince fans lining up at Massey Hall. Wristbands for surprise show reportedly on sale at 6pm. http://Toronto
",0
"@ hopefully the terrorist died a horrible painful tragic death. There is no pride or respect for martyrdom.cnnbrk. pathetic
",1
"@ @ Fuck that. Where is the report? Why was he unarmed? No. We demand justice.DIANAZOGA. Antonio French. Fix The Police
",1
"@ @ http://mandiegillmor. itsmeggroll
",0
"Video manipulation takes time. RT @: If there is surveillance of a robbery why release stills and not the video itself?zellieimani. Ferguson
",0
"Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around debunked. http://sydneysiege
",0
"paris terrorist attack “@: Charlie Hebdo shooting latest:12 dead&amp;gunmen still at large http:// http://thei100
",0
"@ @ @ ah I see. The Shahadah having nothing to do with the Koran. Got you.zulubravo. Andrew Denney. jessradio
",1
"@ oh my godAngus OL
",1
"@ @ there has been zero confirmation that gunman is down. Maybe let news outlets on scene handle the reporting.kellyoxford. obiterdictayo
",0
"@ BBC News - Mr Merizier said that the attacker was of ""Arabic appearance"" and had ""long dark hair and a beard"".Armed Research
",1
". @ has claimed @ aired one of the hostage videos.tikikate. CBS This Morning. Sydney Siege. Martin Place
",0
"“@: MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http:// this makes me sickAP
",1
"Yeah, that's going to happen! MT @: Gunman in kosher grocery store is demanding the release of the suspects in shootingR. Charlie Hebdo
",0
"“@: Paris Murder Suspects Cornered with Hostage http:// the criminals and rescue the hostages pleaseTIME
",0
"@ @ @ @ your radical Muslims are being funded by American Senate, Israel and Saudia Arabiarikermacdaniels. CBC Alerts. CBC News. Justin Trudeau
",1
"Witness tells suspected shooter of uniformed soldier at 's War Memorial was carrying rifle.CBC News. Ottawa
",0
"@ @ @ @ What they also did was chose to not ignore facts that call in to question the witness' credibility.spants. Tom. rui_xu. flavius217
",1
"RT @ Police have clarified that there were two shootings in Ottawa today, not three: at the War Memorial and Parliament Hill.CTV News. Canada
",0
"@ so much for Local and Int'l Media adhering to a NO Publish of the building. Brilliant idiots as usual NBCNBC News
",1
"@ CAUTION Be aware that this could be a Event unfolding right across the street from channel 7 coincidence? PerhapsThe Anon Message. False Flag
",0
"@ everyone still has time to Tweet!BBC Breaking
",1
"“@: police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect. http:// ridic😠WSJ. Ferguson
",1
"@ @ O QUE TEM O MEU HOMEM??Luigi Louco. Footballcom EN
",1
"@ LIESThe Anon Message
",0
"@ 😂😂😂 @Conor M Walsh. Scofield Fx
",1
"- A Sunni Muslim Russian/Chechen Ultranationalist w/ ties to the ""United Russia"" party(Putinism) &amp; 's FSB(current KGB).Ramzan Kadyrov. Russia
",0
"DEVELOPING: Police pursuing shooting suspects, helicopters deployed - LIVE FEED: http:// http://Charlie Hebdo
",0
"@ @ @ I'm guessing Obama will probably apologize to the terrorists on Canada's behalf.Breaking News. CBC News. Toronto Star
",0
"@ ideally the 2 dead are the ones that were practicing their ""Religion of Peace""Aus News Network
",1
"Wow! I was just there RT @: : Hostages are being held &amp; a siege is taking place at Sydney's Lindt Cafe in Martin PlaceSky News Aust. BREAKING
",1
"@ @ that's bs. there's always a ""history"" when the African Americans gets killed.DIANAZOGA. Antonio French
",0
"@ child it was so cold in san fran when they beamed in their holograms called it off too cold they said and back they went went wentFox News
",1
"@ @ @ Thanks for the info. Is your server lagging?hanibathish. Colvinius. Martin R Jay
",1
"RT @: URGENT: Darren Wilson is the police officer who shot Mike Brown http:// http://R. Ferguson
",0
"Is in ? Rumours fly of surprise show... @ http://masseyhall. Prince. Toronto
",1
"@ Micheal Brown was a hardened criminal. But , of course, shooting him was wrong and the cop should get the death penaltyR
",1
"@ @ it's a Sunni flag. ISIS are Sunni. So are Al Qaida. Black=Sunni. Green=Shia.Sky News Aust. liztilley84
",0
"@ @ @ this really saddens me. Why can't people just get along? Those people are innocentBuzz Feed News. Buzz Feed. Buzz Feed Oz
",1
"@ @ like a Bogo',' and doneSky News Break. D Loesch
",1
"@ http://C. RIP Nathan Cirillo
",0
"@ it's also pretty upsetting that a kid was summarily executed for maybe stealing a pack of cigars.dissuade
",1
"“@: BREAKIN freed hostage borne high from w/c.4 paramedic teams on the scene http://Sky News Aust. sydneysiege
",1
"@ I want answers Why did I get netter News fom CNN And CBS ???CTV News
",0
"@ what's your source? That's not confirmed!kellyoxford
",0
"@: SYDNEY SIEGE Gunman forces hostages to hold up ISIS flag in window http:// http:// @Daily Mail AU. Barack Obama
",0
"@ @ @ until there's a terrorist attack on a legal shooting range they may as well be.trianglman. jxchristopher. CBC Alerts
",1
"@ If only we could have got a sniper rifle aimed on his head idiots just don't know how to make things much better.Fox News
",1
"Charlie Hebdo gunmen's hostage freed and safe after police assaultBREAKING
",0
"6 years is a ""veteran""? “@: Darren Wilson is a six year veteran of the Police and had no disciplinary actions against him.”Yamiche. Ferguson
",1
"@ They who? Stupid and partial opinions like this one only add noise to any debate.j0nathandavis
",0
"@ @ It makes more sense to let them leave, and invalidate their passports before they return.20committee. kshaidle
",1
".@ @ - The Barney Fife fear is real in , total excessive force is common practice. This was a murder!Ms Rock Ever. Always Think How. Ferguson
",1
"@ What are your thoughts on ?andersostlund. Where Is Putin
",0
"UPDATE: Hostages fleeing cafe held by Iranian gunman as explosions, gunshots are heard: http://Sydney
",0
"@ Scumy criminalsSky News
",1
"@ cool! Darkskinned man is a crime element in your village?? So, why is alive yet???Michael Skolnik. obama
",1
"@ when will we hear good new like the people are living in peace, hmmmm.....killing every daycnni
",1
"Cc @ @ @ “@: BREAKING: At least 2 killed in hostage situation via @ http://Meat Sauce. Power Trip KFAN. Cory Cove. Fox News. AFP. Paris
",0
"RT @ Soldier shot at National War Memorial in http://CBC Politics. Ottawa. cdnpoli. hw
",0
"@ that is him same hat and outfit at sceen still gave no right to kill himNBC News
",0
"@ @ Not just ""killed"", murdered in cold-bloodHuff Post UK. CEM
",1
"@ @ So what? The police still have to work within the confines of the law even if others do not.thelittleidiot. rollyberry
",1
"@ @ it's not often that people need a VPN to get into Aus!JV Trapp. mscott
",1
"@ @ Can you lay off the politics right now? We know *nothing* about who did this, what's going on.ivoirien_com. CBC Alerts
",0
"@ http://AJ English
",1
"@ Source?Armed Research
",0
"@ you should send Prince a set of tennis balls for the legs of his walker. Easier to slide across stage.mikeyerxa
",1
"@ @ all the reactionaries learned this ""strong-arm"" phrase today.HIRE GUN. 140elect
",1
"@ {Heaven and Hell is right here on earth... 🙏'ing}BBC Breaking
",0
"@ @ that statement doesn't make you less stupid. Get yourself to Perth; the zoo of the future needs its idiotaprilritchey. psc96180_pablo
",1
"@ @ @ Problem is the 1,6 billion muslims that are silent abt these acts.fredwillie460. majanahi. princekhattab
",1
"@ @ @ fucking camel fuckers cowards picking on civiliansO Zz Sue. BBC World. BBC News
",1
"@ @ Or preparing to launch yet another war?irishspy. jimgeraghty
",0
"Full statement from PM Abbott on . http://Sydneysiege. Martin Place. Lindt
",0
"@ @ I suspect they were rather distracted. Can't think why...juliamacfarlane. auddin76
",1
"@ I saw Prince in concert 2 years ago in halifax and honestly, was the most boring concert ever! Was so disappointedThe Social CTV
",0
"“@: A woman in was shot in head last night and released this selfie: http://Michael Skolnik. casual. impressive. Ferguson
",0
"@ @ Is that the Lindt chocolate cafe?HQ. ausxip
",0
"@ I hope the customers get free chocolate for life because of this spineless thugs actions.Fox News
",1
"@ I thought Mike Brown was ""struggling"" for the cops gun? Total lies by police chiefedeweysmith
",1
